strategy,context_variant,rds
Open Innovation,competitive_dynamics,0.25684022903442383
Diversification,competitive_dynamics,0.07504898309707642
Diversification,competitive_dynamics,0.23628413677215576
Diversification,competitive_dynamics,0.1579272747039795
Fast Follower,count_fact,0.10082590579986572
Fast Follower,count_fact,0.018274426460266113
Diversification,count_fact,0.061800241470336914
Diversification,count_fact,0.03005397319793701
Technology Leadership,opp_focus,0.17859941720962524
Diversification,opp_focus,0.1430678367614746
Diversification,opp_focus,0.18822836875915527
Diversification,opp_focus,0.29832518100738525
Technology Leadership,randomized_numbers,0.13285905122756958
Diversification,randomized_numbers,0.17844820022583008
Diversification,randomized_numbers,0.17851042747497559
Diversification,randomized_numbers,0.260032594203949
Diversification,base,0.27883052825927734
Diversification,competitive_dynamics,0.3657965660095215
Fast Follower,count_fact,0.15225088596343994
Diversification,randomized_numbers,0.06630212068557739
Diversification,base,0.13829267024993896
Diversification,competitive_dynamics,0.1408277153968811
Diversification,count_fact,0.12442463636398315
Diversification,opp_focus,0.1304161548614502
Open Innovation,base,0.11803710460662842
Diversification,base,0.20330047607421875
Diversification,base,0.3648669123649597
Open Innovation,competitive_dynamics,0.18643879890441895
Diversification,competitive_dynamics,0.07844209671020508
Diversification,competitive_dynamics,0.12347733974456787
Diversification,competitive_dynamics,0.23525136709213257
Fast Follower,count_fact,0.1964716911315918
Open Innovation,count_fact,0.30353492498397827
Diversification,count_fact,0.12428569793701172
Diversification,count_fact,0.42612582445144653
Technology Leadership,opp_focus,0.13506019115447998
Diversification,opp_focus,0.1333409547805786
Diversification,opp_focus,0.33010685443878174
Diversification,opp_focus,0.14040738344192505
Open Innovation,randomized_numbers,0.25360262393951416
Diversification,randomized_numbers,0.10602688789367676
Diversification,randomized_numbers,0.29680776596069336
Technology Leadership,base,0.13437879085540771
Diversification,base,0.3107442855834961
Diversification,base,0.17438721656799316
Diversification,base,0.24282383918762207
Diversification,base,0.22407269477844238
Diversification,competitive_dynamics,0.20932292938232422
Diversification,competitive_dynamics,0.4552593231201172
Diversification,competitive_dynamics,0.11829781532287598
Diversification,competitive_dynamics,0.215592622756958
Fast Follower,count_fact,0.2420440912246704
Fast Follower,count_fact,0.26006412506103516
Diversification,count_fact,0.2946361303329468
Diversification,count_fact,0.12970495223999023
Diversification,count_fact,0.07934916019439697
Technology Leadership,opp_focus,0.20278453826904297
Technology Leadership,opp_focus,0.1620922088623047
Diversification,opp_focus,0.09964871406555176
Diversification,opp_focus,0.21015387773513794
Diversification,opp_focus,0.23842990398406982
Diversification,opp_focus,0.16509950160980225
Technology Leadership,randomized_numbers,0.1803891658782959
Diversification,randomized_numbers,0.23992639780044556
Diversification,randomized_numbers,0.17421436309814453
Diversification,randomized_numbers,0.25575339794158936
Diversification,randomized_numbers,0.3252377510070801
Technology Leadership,base,0.23472809791564941
Diversification,base,0.19267523288726807
Diversification,base,0.2692455053329468
Diversification,base,0.11889076232910156
Open Innovation,competitive_dynamics,0.10116326808929443
Diversification,competitive_dynamics,0.10623753070831299
Diversification,competitive_dynamics,0.083565354347229
Diversification,competitive_dynamics,0.2068963646888733
Fast Follower,count_fact,0.21811580657958984
Fast Follower,count_fact,0.18679291009902954
Diversification,count_fact,0.17972934246063232
Technology Leadership,opp_focus,0.23120105266571045
Diversification,opp_focus,0.309817373752594
Diversification,opp_focus,0.24402612447738647
Technology Leadership,randomized_numbers,0.1731974482536316
Diversification,randomized_numbers,0.3319683074951172
Diversification,randomized_numbers,0.2304614782333374
Diversification,randomized_numbers,0.29052937030792236
Diversification,base,0.1822161078453064
Diversification,competitive_dynamics,0.19621610641479492
Fast Follower,count_fact,0.2520068883895874
Diversification,base,0.16953760385513306
Diversification,count_fact,0.16953760385513306
Diversification,opp_focus,0.16953760385513306
Diversification,randomized_numbers,0.16953760385513306
Technology Leadership,base,0.15539050102233887
Technology Leadership,base,0.23441362380981445
Diversification,base,0.23439377546310425
Technology Leadership,competitive_dynamics,0.1463664174079895
Technology Leadership,competitive_dynamics,0.1947234869003296
Diversification,competitive_dynamics,0.18658435344696045
Technology Leadership,count_fact,0.09343588352203369
Fast Follower,count_fact,0.08787333965301514
Diversification,count_fact,0.27006030082702637
Technology Leadership,opp_focus,0.1919899582862854
Technology Leadership,opp_focus,0.10457450151443481
Technology Leadership,opp_focus,0.04179811477661133
Diversification,opp_focus,0.22618043422698975
Technology Leadership,randomized_numbers,0.11974924802780151
Technology Leadership,randomized_numbers,0.10901594161987305
Diversification,randomized_numbers,0.2797856330871582
Technology Leadership,base,0.1375727653503418
Technology Leadership,base,0.26492297649383545
Technology Leadership,base,0.2070360779762268
Diversification,base,0.24988555908203125
Diversification,base,0.18662714958190918
Diversification,base,0.10034805536270142
Technology Leadership,competitive_dynamics,0.11819887161254883
Diversification,competitive_dynamics,0.11911368370056152
Diversification,competitive_dynamics,0.29301732778549194
Diversification,competitive_dynamics,0.16754716634750366
Diversification,competitive_dynamics,0.26763516664505005
Technology Leadership,count_fact,0.1601075530052185
Fast Follower,count_fact,0.12342476844787598
Diversification,count_fact,0.2398374080657959
Diversification,count_fact,0.16536307334899902
Diversification,count_fact,0.10034805536270142
Technology Leadership,opp_focus,0.14066046476364136
Technology Leadership,opp_focus,0.10756522417068481
Technology Leadership,opp_focus,0.2563086748123169
Technology Leadership,opp_focus,0.3103926181793213
Diversification,opp_focus,0.12665903568267822
Diversification,opp_focus,0.1628934144973755
Technology Leadership,randomized_numbers,0.14708566665649414
Technology Leadership,randomized_numbers,0.2402951717376709
Technology Leadership,randomized_numbers,0.28457874059677124
Diversification,randomized_numbers,0.17421752214431763
Diversification,randomized_numbers,0.1770399808883667
Diversification,randomized_numbers,0.23138773441314697
Technology Leadership,base,0.14043653011322021
Diversification,base,0.21905934810638428
Diversification,base,0.1710900068283081
Diversification,base,0.19890320301055908
Technology Leadership,competitive_dynamics,0.20170176029205322
Diversification,competitive_dynamics,0.17910712957382202
Diversification,competitive_dynamics,0.222356915473938
Diversification,competitive_dynamics,0.1536218523979187
Diversification,count_fact,0.18470025062561035
Diversification,count_fact,0.17302119731903076
Diversification,count_fact,0.3023453950881958
Diversification,count_fact,0.2999780774116516
Technology Leadership,opp_focus,0.1470102071762085
Diversification,opp_focus,0.09461641311645508
Diversification,opp_focus,0.1962343454360962
Diversification,opp_focus,0.14982807636260986
Technology Leadership,randomized_numbers,0.3082256317138672
Diversification,randomized_numbers,0.1283818483352661
Diversification,randomized_numbers,0.1435619592666626
Diversification,randomized_numbers,0.1696711778640747
Diversification,competitive_dynamics,0.21206754446029663
Diversification,count_fact,0.23189043998718262
Diversification,opp_focus,0.21846097707748413
Diversification,randomized_numbers,0.29598891735076904
Technology Leadership,opp_focus,0.13198304176330566
Diversification,randomized_numbers,0.04819554090499878
Technology Leadership,base,0.15843439102172852
Technology Leadership,base,0.14524507522583008
Diversification,base,0.2093186378479004
Technology Leadership,competitive_dynamics,0.1272275447845459
Diversification,competitive_dynamics,0.20886051654815674
Diversification,competitive_dynamics,0.21386301517486572
Technology Leadership,count_fact,0.13383996486663818
Technology Leadership,count_fact,0.19253206253051758
Fast Follower,count_fact,0.10609763860702515
Diversification,count_fact,0.17060506343841553
Technology Leadership,opp_focus,0.17392843961715698
Technology Leadership,opp_focus,0.15781909227371216
Diversification,opp_focus,0.20218724012374878
Diversification,opp_focus,0.15324437618255615
Technology Leadership,randomized_numbers,0.17694348096847534
Technology Leadership,randomized_numbers,0.1793431043624878
Diversification,randomized_numbers,0.35035502910614014
Technology Leadership,base,0.11685448884963989
Technology Leadership,base,0.20744454860687256
Diversification,base,0.25166988372802734
Diversification,base,0.28370290994644165
Diversification,base,0.11896944046020508
Diversification,base,0.24073493480682373
Technology Leadership,competitive_dynamics,0.18325674533843994
Diversification,competitive_dynamics,0.14844930171966553
Diversification,competitive_dynamics,0.15985524654388428
Diversification,competitive_dynamics,0.2252824306488037
Diversification,competitive_dynamics,0.22374343872070312
Technology Leadership,count_fact,0.22126179933547974
Fast Follower,count_fact,0.23494678735733032
Fast Follower,count_fact,0.1700742244720459
Diversification,count_fact,0.14958226680755615
Diversification,count_fact,0.17515134811401367
Diversification,count_fact,0.12735354900360107
Technology Leadership,opp_focus,0.1913471817970276
Technology Leadership,opp_focus,0.23508048057556152
Diversification,opp_focus,0.20082151889801025
Diversification,opp_focus,0.20724093914031982
Diversification,opp_focus,0.2379077672958374
Technology Leadership,randomized_numbers,0.1633923053741455
Diversification,randomized_numbers,0.22757738828659058
Diversification,randomized_numbers,0.12271630764007568
Diversification,randomized_numbers,0.26439017057418823
Diversification,randomized_numbers,0.16317218542099
Technology Leadership,base,0.2673405408859253
Diversification,base,0.22449803352355957
Diversification,base,0.21529006958007812
Diversification,base,0.23885232210159302
Diversification,competitive_dynamics,0.2290756106376648
Diversification,competitive_dynamics,0.10367882251739502
Diversification,competitive_dynamics,0.20966023206710815
Diversification,count_fact,0.18155014514923096
Diversification,count_fact,0.21740341186523438
Diversification,count_fact,0.24655687808990479
Technology Leadership,opp_focus,0.28920668363571167
Diversification,opp_focus,0.17660683393478394
Diversification,opp_focus,0.18883287906646729
Technology Leadership,randomized_numbers,0.39008545875549316
Diversification,randomized_numbers,0.28974461555480957
Diversification,randomized_numbers,0.2648375630378723
Diversification,base,0.15922331809997559
Diversification,competitive_dynamics,0.2875939607620239
Diversification,count_fact,0.192923903465271
Diversification,opp_focus,0.2281619906425476
Diversification,randomized_numbers,0.18646788597106934
Open Innovation,base,0.20259690284729004
Open Innovation,competitive_dynamics,0.20259690284729004
Open Innovation,count_fact,0.20259690284729004
Open Innovation,opp_focus,0.20259690284729004
Open Innovation,randomized_numbers,0.20259690284729004
Open Innovation,base,0.13745719194412231
Open Innovation,base,0.0
Open Innovation,base,0.20259690284729004
Diversification,base,0.185588538646698
Open Innovation,competitive_dynamics,0.19759362936019897
Open Innovation,competitive_dynamics,0.0
Diversification,competitive_dynamics,0.12819141149520874
Fast Follower,count_fact,0.0
Open Innovation,count_fact,0.0
Open Innovation,count_fact,0.20259690284729004
Diversification,count_fact,0.27229833602905273
Technology Leadership,opp_focus,0.10238969326019287
Open Innovation,opp_focus,0.20259690284729004
Diversification,opp_focus,0.4682294726371765
Open Innovation,randomized_numbers,0.13745719194412231
Open Innovation,randomized_numbers,0.0
Diversification,randomized_numbers,0.1340133547782898
Open Innovation,base,0.11551892757415771
Open Innovation,base,0.11551892757415771
Diversification,base,0.2648658752441406
Diversification,base,0.22098100185394287
Diversification,base,0.13319629430770874
Open Innovation,competitive_dynamics,0.10588884353637695
Open Innovation,competitive_dynamics,0.13745719194412231
Open Innovation,competitive_dynamics,0.13745719194412231
Diversification,competitive_dynamics,0.25018739700317383
Diversification,competitive_dynamics,0.17314577102661133
Fast Follower,count_fact,0.0
Fast Follower,count_fact,0.0
Fast Follower,count_fact,0.0
Open Innovation,count_fact,0.11551892757415771
Open Innovation,count_fact,0.13745719194412231
Diversification,count_fact,0.07261645793914795
Technology Leadership,opp_focus,0.20559990406036377
Technology Leadership,opp_focus,0.15044844150543213
Diversification,opp_focus,0.2555708885192871
Diversification,opp_focus,0.2181350588798523
Diversification,opp_focus,0.08820486068725586
Open Innovation,randomized_numbers,0.17612224817276
Open Innovation,randomized_numbers,0.0
Diversification,randomized_numbers,0.2287062406539917
Diversification,randomized_numbers,0.2711787223815918
Diversification,randomized_numbers,0.1497354507446289
Diversification,base,0.16992342472076416
Diversification,base,0.26202893257141113
Diversification,base,0.13358157873153687
Open Innovation,competitive_dynamics,0.10670346021652222
Diversification,competitive_dynamics,0.3115845322608948
Fast Follower,count_fact,0.0
Fast Follower,count_fact,0.0
Fast Follower,count_fact,0.0
Diversification,opp_focus,0.16737711429595947
Diversification,opp_focus,0.18614989519119263
Diversification,opp_focus,0.08820486068725586
Diversification,randomized_numbers,0.20114099979400635
Diversification,randomized_numbers,0.27842915058135986
Diversification,base,0.12879329919815063
Fast Follower,count_fact,0.0
Diversification,opp_focus,0.09053969383239746
Diversification,randomized_numbers,0.18167519569396973
Open Innovation,base,0.2534433603286743
Open Innovation,competitive_dynamics,0.03518909215927124
Open Innovation,count_fact,0.16402626037597656
Open Innovation,opp_focus,0.14895319938659668
Open Innovation,randomized_numbers,0.09580659866333008
Open Innovation,base,0.05130285024642944
Open Innovation,base,0.20259690284729004
Open Innovation,base,0.11042261123657227
Diversification,base,0.2363901138305664
Open Innovation,competitive_dynamics,0.14506053924560547
Open Innovation,competitive_dynamics,0.053110480308532715
Diversification,competitive_dynamics,0.10082340240478516
Fast Follower,count_fact,0.4607512950897217
Open Innovation,count_fact,0.13028454780578613
Diversification,count_fact,0.16476452350616455
Technology Leadership,opp_focus,0.08456122875213623
Open Innovation,opp_focus,0.11922740936279297
Diversification,opp_focus,0.2587074637413025
Open Innovation,randomized_numbers,0.20259690284729004
Open Innovation,randomized_numbers,0.19759362936019897
Diversification,randomized_numbers,0.19415736198425293
Open Innovation,base,0.29168546199798584
Diversification,base,0.251564621925354
Diversification,base,0.19257235527038574
Open Innovation,competitive_dynamics,0.1956072449684143
Open Innovation,competitive_dynamics,0.10107386112213135
Open Innovation,competitive_dynamics,0.138438880443573
Diversification,competitive_dynamics,0.33038878440856934
Diversification,competitive_dynamics,0.18786895275115967
Fast Follower,count_fact,0.4428563714027405
Fast Follower,count_fact,0.2785376310348511
Fast Follower,count_fact,0.23476386070251465
Open Innovation,count_fact,0.16058588027954102
Open Innovation,count_fact,0.19259583950042725
Diversification,count_fact,0.08333027362823486
Technology Leadership,opp_focus,0.1635911464691162
Technology Leadership,opp_focus,0.10382997989654541
Diversification,opp_focus,0.15569770336151123
Diversification,opp_focus,0.23728948831558228
Diversification,opp_focus,0.16209900379180908
Open Innovation,randomized_numbers,0.2325669527053833
Open Innovation,randomized_numbers,0.1769927740097046
Open Innovation,randomized_numbers,0.2180078625679016
Diversification,randomized_numbers,0.11877667903900146
Diversification,randomized_numbers,0.17499077320098877
Diversification,randomized_numbers,0.2951522469520569
Diversification,base,0.21695411205291748
Diversification,base,0.14180469512939453
Diversification,base,0.14547407627105713
Open Innovation,competitive_dynamics,0.2839227318763733
Open Innovation,competitive_dynamics,0.0635451078414917
Diversification,competitive_dynamics,0.33377742767333984
Fast Follower,count_fact,0.14733433723449707
Fast Follower,count_fact,0.2670661211013794
Fast Follower,count_fact,0.34833240509033203
Technology Leadership,opp_focus,0.12102162837982178
Diversification,opp_focus,0.14650660753250122
Diversification,opp_focus,0.29083818197250366
Diversification,opp_focus,0.06741297245025635
Diversification,randomized_numbers,0.15456044673919678
Diversification,randomized_numbers,0.15062487125396729
Diversification,base,0.28768014907836914
Diversification,competitive_dynamics,0.13907194137573242
Fast Follower,count_fact,0.23173481225967407
Diversification,opp_focus,0.19173002243041992
Diversification,randomized_numbers,0.14021432399749756
Fast Follower,base,0.12602323293685913
Fast Follower,competitive_dynamics,0.028930306434631348
Fast Follower,count_fact,0.1319369077682495
Fast Follower,opp_focus,0.15757226943969727
Fast Follower,randomized_numbers,0.1672753095626831
Diversification,base,0.11392408609390259
Fast Follower,competitive_dynamics,0.11049127578735352
Diversification,competitive_dynamics,0.10569143295288086
Fast Follower,count_fact,0.12887847423553467
Diversification,count_fact,0.13392245769500732
Technology Leadership,opp_focus,0.08329975605010986
Diversification,opp_focus,0.0696372389793396
Diversification,randomized_numbers,0.12257421016693115
Technology Leadership,base,0.12498331069946289
Technology Leadership,base,0.08624792098999023
Diversification,base,0.17737728357315063
Diversification,base,0.12841486930847168
Technology Leadership,competitive_dynamics,0.07191789150238037
Technology Leadership,competitive_dynamics,0.051206111907958984
Diversification,competitive_dynamics,0.11540400981903076
Diversification,competitive_dynamics,0.17005372047424316
Diversification,competitive_dynamics,0.10883784294128418
Technology Leadership,count_fact,0.19108158349990845
Technology Leadership,count_fact,0.23671263456344604
Fast Follower,count_fact,0.08790284395217896
Fast Follower,count_fact,0.10107541084289551
Diversification,count_fact,0.030034899711608887
Technology Leadership,opp_focus,0.1649794578552246
Technology Leadership,opp_focus,0.12922704219818115
Diversification,opp_focus,0.12929606437683105
Diversification,opp_focus,0.17738384008407593
Diversification,opp_focus,0.21303391456604004
Technology Leadership,randomized_numbers,0.09599405527114868
Technology Leadership,randomized_numbers,0.3924328088760376
Technology Leadership,randomized_numbers,0.1583613157272339
Diversification,randomized_numbers,0.12285667657852173
Diversification,randomized_numbers,0.16622817516326904
Diversification,randomized_numbers,0.0970306396484375
Diversification,base,0.16082537174224854
Diversification,base,0.12110680341720581
Technology Leadership,competitive_dynamics,0.07211834192276001
Diversification,competitive_dynamics,0.1695648431777954
Diversification,competitive_dynamics,0.18609493970870972
Fast Follower,count_fact,0.08424544334411621
Fast Follower,count_fact,0.14433586597442627
Diversification,count_fact,0.04448139667510986
Technology Leadership,opp_focus,0.14849132299423218
Diversification,opp_focus,0.30569952726364136
Technology Leadership,randomized_numbers,0.08434450626373291
Diversification,randomized_numbers,0.09553474187850952
Diversification,base,0.22905707359313965
Diversification,competitive_dynamics,0.20998644828796387
Fast Follower,count_fact,0.13308554887771606
Diversification,randomized_numbers,0.07893913984298706
Fast Follower,base,0.16036903858184814
Fast Follower,count_fact,0.07610535621643066
Fast Follower,opp_focus,0.19736862182617188
Fast Follower,randomized_numbers,0.2684558629989624
Technology Leadership,base,0.1195569634437561
Fast Follower,base,0.16315579414367676
Diversification,base,0.09090709686279297
Diversification,competitive_dynamics,0.18162530660629272
Technology Leadership,count_fact,0.11914336681365967
Diversification,count_fact,0.2668813467025757
Technology Leadership,opp_focus,0.059845924377441406
Diversification,opp_focus,0.19346284866333008
Technology Leadership,randomized_numbers,0.2154805064201355
Diversification,randomized_numbers,0.2218085527420044
Technology Leadership,base,0.147497296333313
Fast Follower,base,0.14313167333602905
Diversification,base,0.1762317419052124
Technology Leadership,competitive_dynamics,0.20080548524856567
Technology Leadership,competitive_dynamics,0.10199582576751709
Technology Leadership,competitive_dynamics,0.14405274391174316
Diversification,competitive_dynamics,0.13192367553710938
Technology Leadership,count_fact,0.3655550479888916
Fast Follower,count_fact,0.14785325527191162
Fast Follower,count_fact,0.13302063941955566
Diversification,count_fact,0.11332488059997559
Diversification,count_fact,0.18637466430664062
Technology Leadership,opp_focus,0.16945886611938477
Technology Leadership,opp_focus,0.07609736919403076
Diversification,opp_focus,0.08774566650390625
Technology Leadership,randomized_numbers,0.12770694494247437
Technology Leadership,randomized_numbers,0.12408381700515747
Diversification,randomized_numbers,0.30358046293258667
Diversification,randomized_numbers,0.1519252061843872
Diversification,base,0.2042006254196167
Diversification,base,0.15791738033294678
Diversification,base,0.21902179718017578
Diversification,competitive_dynamics,0.2083834409713745
Fast Follower,count_fact,0.11977493762969971
Diversification,count_fact,0.11374974250793457
Diversification,opp_focus,0.29413771629333496
Diversification,opp_focus,0.2554885745048523
Diversification,randomized_numbers,0.2403721809387207
Diversification,base,0.10946488380432129
Diversification,competitive_dynamics,0.19319748878479004
Fast Follower,count_fact,0.15341532230377197
Diversification,opp_focus,0.09449321031570435
Diversification,randomized_numbers,0.22137105464935303
Technology Leadership,base,0.14566892385482788
Diversification,base,0.07307124137878418
Diversification,base,0.08573400974273682
Diversification,competitive_dynamics,0.1643913984298706
Diversification,competitive_dynamics,0.13920319080352783
Technology Leadership,count_fact,0.14566892385482788
Fast Follower,count_fact,0.012903928756713867
Diversification,count_fact,0.04450380802154541
Diversification,count_fact,0.10999089479446411
Technology Leadership,opp_focus,0.09161555767059326
Diversification,opp_focus,0.23333942890167236
Diversification,opp_focus,0.09261518716812134
Diversification,opp_focus,0.06321471929550171
Technology Leadership,randomized_numbers,0.14566892385482788
Diversification,randomized_numbers,0.05541592836380005
Diversification,randomized_numbers,0.10999089479446411
Diversification,randomized_numbers,0.04372173547744751
Technology Leadership,base,0.14530867338180542
Diversification,base,0.23195910453796387
Diversification,base,0.1267467737197876
Diversification,base,0.11934274435043335
Diversification,base,0.11711955070495605
Technology Leadership,competitive_dynamics,0.09139144420623779
Diversification,competitive_dynamics,0.19784224033355713
Diversification,competitive_dynamics,0.09780466556549072
Diversification,competitive_dynamics,0.07901346683502197
Diversification,competitive_dynamics,0.1307935118675232
Fast Follower,count_fact,0.039256930351257324
Fast Follower,count_fact,0.14673078060150146
Diversification,count_fact,0.18523883819580078
Diversification,count_fact,0.06726330518722534
Technology Leadership,opp_focus,0.06937742233276367
Technology Leadership,opp_focus,0.15095537900924683
Technology Leadership,opp_focus,0.23365801572799683
Diversification,opp_focus,0.04107385873794556
Diversification,opp_focus,0.029539883136749268
Diversification,opp_focus,0.1609971523284912
Technology Leadership,randomized_numbers,0.17924249172210693
Technology Leadership,randomized_numbers,0.20512574911117554
Diversification,randomized_numbers,0.1174970269203186
Diversification,randomized_numbers,0.0398561954498291
Diversification,randomized_numbers,0.13835275173187256
Diversification,randomized_numbers,0.10405153036117554
Technology Leadership,base,0.2325519323348999
Diversification,base,0.11440330743789673
Diversification,base,0.22404229640960693
Diversification,base,0.09959787130355835
Diversification,competitive_dynamics,0.08041739463806152
Diversification,competitive_dynamics,0.11249542236328125
Diversification,competitive_dynamics,0.2084110975265503
Diversification,competitive_dynamics,0.05087614059448242
Fast Follower,count_fact,0.03303098678588867
Fast Follower,count_fact,0.015020430088043213
Diversification,count_fact,0.12147164344787598
Diversification,count_fact,0.018491744995117188
Technology Leadership,opp_focus,0.18099260330200195
Technology Leadership,opp_focus,0.1799098253250122
Diversification,opp_focus,0.22429335117340088
Diversification,opp_focus,0.04748797416687012
Diversification,randomized_numbers,0.33104515075683594
Diversification,randomized_numbers,0.10034120082855225
Diversification,randomized_numbers,0.24422943592071533
Diversification,base,0.12276875972747803
Diversification,competitive_dynamics,0.11705899238586426
Fast Follower,count_fact,0.0458415150642395
Diversification,opp_focus,0.1051337718963623
Diversification,randomized_numbers,0.11041229963302612
Diversification,base,0.20550060272216797
Diversification,count_fact,0.1037135124206543
Diversification,randomized_numbers,0.0714457631111145
Technology Leadership,base,0.15918755531311035
Diversification,base,0.08979874849319458
Diversification,base,0.10099190473556519
Diversification,base,0.1377103328704834
Diversification,competitive_dynamics,0.21913421154022217
Diversification,competitive_dynamics,0.18804407119750977
Diversification,count_fact,0.10055351257324219
Technology Leadership,opp_focus,0.09561187028884888
Diversification,opp_focus,0.11511951684951782
Diversification,opp_focus,0.15575885772705078
Technology Leadership,randomized_numbers,0.1821724772453308
Diversification,randomized_numbers,0.1874929666519165
Diversification,base,0.1087350845336914
Diversification,base,0.3164421319961548
Diversification,base,0.12900793552398682
Technology Leadership,competitive_dynamics,0.15398740768432617
Open Innovation,competitive_dynamics,0.2528226375579834
Diversification,competitive_dynamics,0.1802424192428589
Diversification,competitive_dynamics,0.1444767713546753
Diversification,competitive_dynamics,0.20519715547561646
Fast Follower,count_fact,0.22524964809417725
Fast Follower,count_fact,0.16160815954208374
Diversification,count_fact,0.2600722312927246
Diversification,count_fact,0.20964860916137695
Diversification,count_fact,0.22485828399658203
Technology Leadership,opp_focus,0.22640681266784668
Technology Leadership,opp_focus,0.19945824146270752
Diversification,opp_focus,0.18725597858428955
Diversification,opp_focus,0.233689546585083
Diversification,opp_focus,0.14721864461898804
Technology Leadership,randomized_numbers,0.2749600410461426
Technology Leadership,randomized_numbers,0.14008581638336182
Diversification,randomized_numbers,0.19959676265716553
Diversification,randomized_numbers,0.21549320220947266
Technology Leadership,base,0.261482834815979
Diversification,base,0.19660711288452148
Diversification,base,0.13584625720977783
Diversification,competitive_dynamics,0.2171262502670288
Diversification,competitive_dynamics,0.08946365118026733
Diversification,competitive_dynamics,0.058632612228393555
Diversification,competitive_dynamics,0.08822613954544067
Fast Follower,count_fact,0.10556405782699585
Fast Follower,count_fact,0.4327802062034607
Diversification,count_fact,0.08795285224914551
Technology Leadership,opp_focus,0.18260860443115234
Diversification,opp_focus,0.15872341394424438
Technology Leadership,randomized_numbers,0.19367718696594238
Diversification,randomized_numbers,0.14416277408599854
Diversification,randomized_numbers,0.1906825304031372
Diversification,base,0.14408576488494873
Diversification,competitive_dynamics,0.056924641132354736
Diversification,count_fact,0.1264972686767578
Diversification,opp_focus,0.13155597448349
Diversification,randomized_numbers,0.0863608717918396
Diversification,base,0.16822326183319092
Diversification,competitive_dynamics,0.16822326183319092
Diversification,count_fact,0.16822326183319092
Diversification,opp_focus,0.16822326183319092
Diversification,randomized_numbers,0.16822326183319092
Open Innovation,base,0.07277452945709229
Diversification,base,0.16450804471969604
Diversification,base,0.08564043045043945
Open Innovation,competitive_dynamics,0.01075601577758789
Diversification,competitive_dynamics,0.3182511329650879
Diversification,competitive_dynamics,0.057351887226104736
Fast Follower,count_fact,0.12166917324066162
Open Innovation,count_fact,0.07277452945709229
Diversification,count_fact,0.24551618099212646
Diversification,count_fact,0.15924906730651855
Technology Leadership,opp_focus,0.06673049926757812
Diversification,opp_focus,0.052702486515045166
Diversification,opp_focus,0.03827124834060669
Diversification,opp_focus,0.23820072412490845
Open Innovation,randomized_numbers,0.20326995849609375
Diversification,randomized_numbers,0.08510792255401611
Diversification,randomized_numbers,0.1208878755569458
Diversification,randomized_numbers,0.13108575344085693
Technology Leadership,base,0.11506146192550659
Diversification,base,0.16375350952148438
Diversification,base,0.3587057590484619
Diversification,base,0.21471619606018066
Diversification,base,0.2580094337463379
Diversification,competitive_dynamics,0.538884162902832
Diversification,competitive_dynamics,0.16201996803283691
Diversification,competitive_dynamics,0.09379595518112183
Diversification,competitive_dynamics,0.10531902313232422
Fast Follower,count_fact,0.17471027374267578
Fast Follower,count_fact,0.15057522058486938
Diversification,count_fact,0.15480655431747437
Diversification,count_fact,0.07449626922607422
Diversification,count_fact,0.1830507516860962
Technology Leadership,opp_focus,0.08132648468017578
Technology Leadership,opp_focus,0.17546141147613525
Diversification,opp_focus,0.17972087860107422
Diversification,opp_focus,0.3053004741668701
Diversification,opp_focus,0.15550458431243896
Diversification,opp_focus,0.21441781520843506
Technology Leadership,randomized_numbers,0.1596580147743225
Diversification,randomized_numbers,0.137454092502594
Diversification,randomized_numbers,0.17791426181793213
Diversification,randomized_numbers,0.2580094337463379
Diversification,randomized_numbers,0.11125385761260986
Technology Leadership,base,0.22525405883789062
Diversification,base,0.2649223804473877
Diversification,base,0.16838562488555908
Diversification,base,0.08691036701202393
Open Innovation,competitive_dynamics,0.3263171315193176
Diversification,competitive_dynamics,0.07504898309707642
Diversification,competitive_dynamics,0.23628413677215576
Diversification,competitive_dynamics,0.16796690225601196
Fast Follower,count_fact,0.10082590579986572
Fast Follower,count_fact,0.018274426460266113
Diversification,count_fact,0.03891944885253906
Diversification,count_fact,0.03005397319793701
Technology Leadership,opp_focus,0.13000857830047607
Diversification,opp_focus,0.1430678367614746
Diversification,opp_focus,0.18822836875915527
Diversification,opp_focus,0.29606878757476807
Technology Leadership,randomized_numbers,0.15366894006729126
Diversification,randomized_numbers,0.17687666416168213
Diversification,randomized_numbers,0.21529901027679443
Diversification,randomized_numbers,0.17619454860687256
Diversification,base,0.27883052825927734
Diversification,competitive_dynamics,0.3657965660095215
Fast Follower,count_fact,0.15225088596343994
Diversification,randomized_numbers,0.09140527248382568
Diversification,competitive_dynamics,0.1332554817199707
Diversification,count_fact,0.09013795852661133
Diversification,opp_focus,0.140963613986969
Diversification,randomized_numbers,0.09949266910552979
Open Innovation,base,0.14783817529678345
Diversification,base,0.3442775011062622
Diversification,base,0.19291865825653076
Open Innovation,competitive_dynamics,0.08658796548843384
Diversification,competitive_dynamics,0.37512052059173584
Diversification,competitive_dynamics,0.0993126630783081
Fast Follower,count_fact,0.13665348291397095
Open Innovation,count_fact,0.15188628435134888
Diversification,count_fact,0.15140217542648315
Diversification,count_fact,0.11650389432907104
Technology Leadership,opp_focus,0.1430659294128418
Diversification,opp_focus,0.21711266040802002
Diversification,opp_focus,0.20099925994873047
